Applicant_ID,Source,Job_Role,Department,Application_Date,Stage,Stage_Sequence,Stage_Date,Status,Days_Since_Application,Age,Gender,Education,EducationField
APP1831,Campus Hiring,Research Scientist,Research & Development,2024-08-07,Technical Round,4,2024-08-29,Passed,22,37,Male,2,Life Sciences
APP1831,Campus Hiring,Research Scientist,Research & Development,2024-08-07,Manager Interview,5,2024-08-29,Rejected,22,37,Male,2,Life Sciences
APP1832,Employee Referral,Research Scientist,Research & Development,2024-10-22,Application Received,1,2024-10-22,Passed,0,37,Female,1,Life Sciences
APP1832,Employee Referral,Research Scientist,Research & Development,2024-10-22,Resume Screening,2,2024-10-30,Passed,8,37,Female,1,Life Sciences
APP1832,Employee Referral,Research Scientist,Research & Development,2024-10-22,HR Phone Screen,3,2024-11-08,Passed,17,37,Female,1,Life Sciences
APP1832,Employee Referral,Research Scientist,Research & Development,2024-10-22,Technical Round,4,2024-11-15,Passed,24,37,Female,1,Life Sciences
APP1832,Employee Referral,Research Scientist,Research & Development,2024-10-22,Manager Interview,5,2024-11-25,Passed,34,37,Female,1,Life Sciences
APP1832,Employee Referral,Research Scientist,Research & Development,2024-10-22,Final Interview,6,2024-12-04,Passed,43,37,Female,1,Life Sciences
APP1832,Employee Referral,Research Scientist,Research & Development,2024-10-22,Offer Extended,7,2024-12-13,Passed,52,37,Female,1,Life Sciences
APP1832,Employee Referral,Research Scientist,Research & Development,2024-10-22,Hired,8,2024-12-19,Hired,58,37,Female,1,Life Sciences
APP1833,LinkedIn,Sales Executive,Sales,2025-05-02,Application Received,1,2025-05-02,Passed,0,37,Male,4,Marketing
APP1833,LinkedIn,Sales Executive,Sales,2025-05-02,Resume Screening,2,2025-05-05,Passed,3,37,Male,4,Marketing
APP1833,LinkedIn,Sales Executive,Sales,2025-05-02,HR Phone Screen,3,2025-05-05,Rejected,3,37,Male,4,Marketing
APP1834,Naukri,Sales Representative,Sales,2025-11-19,Application Received,1,2025-11-19,Passed,0,37,Female,2,Medical
APP1834,Naukri,Sales Representative,Sales,2025-11-19,Resume Screening,2,2025-11-23,Passed,4,37,Female,2,Medical
APP1834,Naukri,Sales Representative,Sales,2025-11-19,HR Phone Screen,3,2025-12-02,Passed,13,37,Female,2,Medical
APP1834,Naukri,Sales Representative,Sales,2025-11-19,Technical Round,4,2025-12-06,Passed,17,37,Female,2,Medical
APP1834,Naukri,Sales Representative,Sales,2025-11-19,Manager Interview,5,2025-12-06,Rejected,17,37,Female,2,Medical
APP1835,LinkedIn,Sales Executive,Sales,2024-03-07,Application Received,1,2024-03-07,Passed,0,37,Male,2,Medical
APP1835,LinkedIn,Sales Executive,Sales,2024-03-07,Resume Screening,2,2024-03-13,Passed,6,37,Male,2,Medical
APP1835,LinkedIn,Sales Executive,Sales,2024-03-07,HR Phone Screen,3,2024-03-22,Passed,15,37,Male,2,Medical
APP1835,LinkedIn,Sales Executive,Sales,2024-03-07,Technical Round,4,2024-03-31,Passed,24,37,Male,2,Medical
APP1835,LinkedIn,Sales Executive,Sales,2024-03-07,Manager Interview,5,2024-03-31,Rejected,24,37,Male,2,Medical
APP1836,Naukri,Sales Executive,Sales,2025-12-31,Application Received,1,2025-12-31,Passed,0,37,Male,4,Life Sciences
APP1836,Naukri,Sales Executive,Sales,2025-12-31,Resume Screening,2,2026-01-09,Passed,9,37,Male,4,Life Sciences
APP1836,Naukri,Sales Executive,Sales,2025-12-31,HR Phone Screen,3,2026-01-18,Passed,18,37,Male,4,Life Sciences
APP1836,Naukri,Sales Executive,Sales,2025-12-31,Technical Round,4,2026-01-18,Rejected,18,37,Male,4,Life Sciences
APP1837,Employee Referral,Healthcare Representative,Research & Development,2024-10-12,Application Received,1,2024-10-12,Passed,0,37,Female,2,Medical
APP1837,Employee Referral,Healthcare Representative,Research & Development,2024-10-12,Resume Screening,2,2024-10-16,Passed,4,37,Female,2,Medical
APP1837,Employee Referral,Healthcare Representative,Research & Development,2024-10-12,HR Phone Screen,3,2024-10-26,Passed,14,37,Female,2,Medical
APP1837,Employee Referral,Healthcare Representative,Research & Development,2024-10-12,Technical Round,4,2024-10-31,Passed,19,37,Female,2,Medical
APP1837,Employee Referral,Healthcare Representative,Research & Development,2024-10-12,Manager Interview,5,2024-11-03,Passed,22,37,Female,2,Medical
APP1837,Employee Referral,Healthcare Representative,Research & Development,2024-10-12,Final Interview,6,2024-11-03,Rejected,22,37,Female,2,Medical
APP1838,Campus Hiring,Healthcare Representative,Research & Development,2025-11-25,Application Received,1,2025-11-25,Passed,0,37,Female,3,Other
APP1838,Campus Hiring,Healthcare Representative,Research & Development,2025-11-25,Resume Screening,2,2025-12-03,Passed,8,37,Female,3,Other
APP1838,Campus Hiring,Healthcare Representative,Research & Development,2025-11-25,HR Phone Screen,3,2025-12-07,Passed,12,37,Female,3,Other
APP1838,Campus Hiring,Healthcare Representative,Research & Development,2025-11-25,Technical Round,4,2025-12-07,Rejected,12,37,Female,3,Other
APP1839,Company Website,Sales Executive,Sales,2025-06-16,Application Received,1,2025-06-16,Passed,0,37,Female,4,Life Sciences
APP1839,Company Website,Sales Executive,Sales,2025-06-16,Resume Screening,2,2025-06-16,Rejected,0,37,Female,4,Life Sciences
APP1840,LinkedIn,Healthcare Representative,Research & Development,2024-10-27,Application Received,1,2024-10-27,Passed,0,37,Female,2,Medical
APP1840,LinkedIn,Healthcare Representative,Research & Development,2024-10-27,Resume Screening,2,2024-11-03,Passed,7,37,Female,2,Medical
APP1840,LinkedIn,Healthcare Representative,Research & Development,2024-10-27,HR Phone Screen,3,2024-11-06,Passed,10,37,Female,2,Medical
APP1840,LinkedIn,Healthcare Representative,Research & Development,2024-10-27,Technical Round,4,2024-11-06,Rejected,10,37,Female,2,Medical
APP1841,LinkedIn,Manufacturing Director,Research & Development,2025-03-16,Application Received,1,2025-03-16,Passed,0,37,Female,3,Life Sciences
APP1841,LinkedIn,Manufacturing Director,Research & Development,2025-03-16,Resume Screening,2,2025-03-26,Passed,10,37,Female,3,Life Sciences
APP1841,LinkedIn,Manufacturing Director,Research & Development,2025-03-16,HR Phone Screen,3,2025-04-04,Passed,19,37,Female,3,Life Sciences
APP1841,LinkedIn,Manufacturing Director,Research & Development,2025-03-16,Technical Round,4,2025-04-07,Passed,22,37,Female,3,Life Sciences
APP1841,LinkedIn,Manufacturing Director,Research & Development,2025-03-16,Manager Interview,5,2025-04-14,Passed,29,37,Female,3,Life Sciences
APP1841,LinkedIn,Manufacturing Director,Research & Development,2025-03-16,Final Interview,6,2025-04-14,Rejected,29,37,Female,3,Life Sciences
APP1842,LinkedIn,Research Scientist,Research & Development,2025-05-18,Application Received,1,2025-05-18,Passed,0,37,Male,1,Life Sciences
APP1842,LinkedIn,Research Scientist,Research & Development,2025-05-18,Resume Screening,2,2025-05-27,Passed,9,37,Male,1,Life Sciences
APP1842,LinkedIn,Research Scientist,Research & Development,2025-05-18,HR Phone Screen,3,2025-05-31,Passed,13,37,Male,1,Life Sciences
APP1842,LinkedIn,Research Scientist,Research & Development,2025-05-18,Technical Round,4,2025-05-31,Rejected,13,37,Male,1,Life Sciences
APP1843,Campus Hiring,Laboratory Technician,Research & Development,2025-11-06,Application Received,1,2025-11-06,Passed,0,37,Female,3,Medical
APP1843,Campus Hiring,Laboratory Technician,Research & Development,2025-11-06,Resume Screening,2,2025-11-16,Passed,10,37,Female,3,Medical
APP1843,Campus Hiring,Laboratory Technician,Research & Development,2025-11-06,HR Phone Screen,3,2025-11-21,Passed,15,37,Female,3,Medical
APP1843,Campus Hiring,Laboratory Technician,Research & Development,2025-11-06,Technical Round,4,2025-11-30,Passed,24,37,Female,3,Medical
APP1843,Campus Hiring,Laboratory Technician,Research & Development,2025-11-06,Manager Interview,5,2025-12-09,Passed,33,37,Female,3,Medical
APP1843,Campus Hiring,Laboratory Technician,Research & Development,2025-11-06,Final Interview,6,2025-12-17,Passed,41,37,Female,3,Medical
APP1843,Campus Hiring,Laboratory Technician,Research & Development,2025-11-06,Offer Extended,7,2025-12-24,Passed,48,37,Female,3,Medical
APP1843,Campus Hiring,Laboratory Technician,Research & Development,2025-11-06,Hired,8,2025-12-24,Rejected,48,37,Female,3,Medical
APP1844,Campus Hiring,Laboratory Technician,Research & Development,2024-03-03,Application Received,1,2024-03-03,Passed,0,37,Male,2,Technical Degree
APP1844,Campus Hiring,Laboratory Technician,Research & Development,2024-03-03,Resume Screening,2,2024-03-11,Passed,8,37,Male,2,Technical Degree
APP1844,Campus Hiring,Laboratory Technician,Research & Development,2024-03-03,HR Phone Screen,3,2024-03-14,Passed,11,37,Male,2,Technical Degree
APP1844,Campus Hiring,Laboratory Technician,Research & Development,2024-03-03,Technical Round,4,2024-03-14,Rejected,11,37,Male,2,Technical Degree
APP1845,Employee Referral,Research Scientist,Research & Development,2024-12-15,Application Received,1,2024-12-15,Passed,0,37,Male,3,Medical
APP1845,Employee Referral,Research Scientist,Research & Development,2024-12-15,Resume Screening,2,2024-12-23,Passed,8,37,Male,3,Medical
APP1845,Employee Referral,Research Scientist,Research & Development,2024-12-15,HR Phone Screen,3,2024-12-26,Passed,11,37,Male,3,Medical
APP1845,Employee Referral,Research Scientist,Research & Development,2024-12-15,Technical Round,4,2024-12-26,Rejected,11,37,Male,3,Medical
APP1846,LinkedIn,Manufacturing Director,Research & Development,2024-08-28,Application Received,1,2024-08-28,Passed,0,37,Male,3,Life Sciences
APP1846,LinkedIn,Manufacturing Director,Research & Development,2024-08-28,Resume Screening,2,2024-09-01,Passed,4,37,Male,3,Life Sciences
APP1846,LinkedIn,Manufacturing Director,Research & Development,2024-08-28,HR Phone Screen,3,2024-09-01,Rejected,4,37,Male,3,Life Sciences
APP1847,LinkedIn,Research Scientist,Research & Development,2024-12-11,Application Received,1,2024-12-11,Passed,0,37,Female,3,Medical
APP1847,LinkedIn,Research Scientist,Research & Development,2024-12-11,Resume Screening,2,2024-12-14,Passed,3,37,Female,3,Medical
APP1847,LinkedIn,Research Scientist,Research & Development,2024-12-11,HR Phone Screen,3,2024-12-23,Passed,12,37,Female,3,Medical
APP1847,LinkedIn,Research Scientist,Research & Development,2024-12-11,Technical Round,4,2024-12-23,Rejected,12,37,Female,3,Medical
APP1848,Naukri,Sales Executive,Sales,2024-09-30,Application Received,1,2024-09-30,Passed,0,37,Male,4,Medical
APP1848,Naukri,Sales Executive,Sales,2024-09-30,Resume Screening,2,2024-10-03,Passed,3,37,Male,4,Medical
APP1848,Naukri,Sales Executive,Sales,2024-09-30,HR Phone Screen,3,2024-10-03,Rejected,3,37,Male,4,Medical
APP1849,Naukri,Sales Executive,Sales,2025-08-07,Application Received,1,2025-08-07,Passed,0,37,Male,2,Marketing
APP1849,Naukri,Sales Executive,Sales,2025-08-07,Resume Screening,2,2025-08-17,Passed,10,37,Male,2,Marketing
APP1849,Naukri,Sales Executive,Sales,2025-08-07,HR Phone Screen,3,2025-08-23,Passed,16,37,Male,2,Marketing
APP1849,Naukri,Sales Executive,Sales,2025-08-07,Technical Round,4,2025-08-31,Passed,24,37,Male,2,Marketing
APP1849,Naukri,Sales Executive,Sales,2025-08-07,Manager Interview,5,2025-09-07,Passed,31,37,Male,2,Marketing
APP1849,Naukri,Sales Executive,Sales,2025-08-07,Final Interview,6,2025-09-16,Passed,40,37,Male,2,Marketing
APP1849,Naukri,Sales Executive,Sales,2025-08-07,Offer Extended,7,2025-09-20,Passed,44,37,Male,2,Marketing
APP1849,Naukri,Sales Executive,Sales,2025-08-07,Hired,8,2025-09-20,Rejected,44,37,Male,2,Marketing
APP1850,Recruitment Agency,Human Resources,Human Resources,2024-08-07,Application Received,1,2024-08-07,Passed,0,37,Male,2,Other
APP1850,Recruitment Agency,Human Resources,Human Resources,2024-08-07,Resume Screening,2,2024-08-16,Passed,9,37,Male,2,Other
APP1850,Recruitment Agency,Human Resources,Human Resources,2024-08-07,HR Phone Screen,3,2024-08-16,Rejected,9,37,Male,2,Other
APP1851,Employee Referral,Manufacturing Director,Research & Development,2024-04-04,Application Received,1,2024-04-04,Passed,0,37,Male,4,Medical
APP1851,Employee Referral,Manufacturing Director,Research & Development,2024-04-04,Resume Screening,2,2024-04-12,Passed,8,37,Male,4,Medical
APP1851,Employee Referral,Manufacturing Director,Research & Development,2024-04-04,HR Phone Screen,3,2024-04-22,Passed,18,37,Male,4,Medical
APP1851,Employee Referral,Manufacturing Director,Research & Development,2024-04-04,Technical Round,4,2024-04-30,Passed,26,37,Male,4,Medical
APP1851,Employee Referral,Manufacturing Director,Research & Development,2024-04-04,Manager Interview,5,2024-04-30,Rejected,26,37,Male,4,Medical
APP1852,Employee Referral,Research Scientist,Research & Development,2024-11-05,Application Received,1,2024-11-05,Passed,0,37,Male,4,Medical
APP1852,Employee Referral,Research Scientist,Research & Development,2024-11-05,Resume Screening,2,2024-11-13,Passed,8,37,Male,4,Medical
APP1852,Employee Referral,Research Scientist,Research & Development,2024-11-05,HR Phone Screen,3,2024-11-22,Passed,17,37,Male,4,Medical
APP1852,Employee Referral,Research Scientist,Research & Development,2024-11-05,Technical Round,4,2024-12-02,Passed,27,37,Male,4,Medical
APP1852,Employee Referral,Research Scientist,Research & Development,2024-11-05,Manager Interview,5,2024-12-07,Passed,32,37,Male,4,Medical
APP1852,Employee Referral,Research Scientist,Research & Development,2024-11-05,Final Interview,6,2024-12-07,Rejected,32,37,Male,4,Medical
APP1853,Employee Referral,Research Director,Research & Development,2025-12-21,Application Received,1,2025-12-21,Passed,0,37,Female,3,Life Sciences
APP1853,Employee Referral,Research Director,Research & Development,2025-12-21,Resume Screening,2,2025-12-31,Passed,10,37,Female,3,Life Sciences
APP1853,Employee Referral,Research Director,Research & Development,2025-12-21,HR Phone Screen,3,2026-01-10,Passed,20,37,Female,3,Life Sciences
APP1853,Employee Referral,Research Director,Research & Development,2025-12-21,Technical Round,4,2026-01-19,Passed,29,37,Female,3,Life Sciences
APP1853,Employee Referral,Research Director,Research & Development,2025-12-21,Manager Interview,5,2026-01-19,Rejected,29,37,Female,3,Life Sciences
APP1854,Employee Referral,Manufacturing Director,Research & Development,2025-10-03,Application Received,1,2025-10-03,Passed,0,38,Male,3,Life Sciences
APP1854,Employee Referral,Manufacturing Director,Research & Development,2025-10-03,Resume Screening,2,2025-10-13,Passed,10,38,Male,3,Life Sciences
APP1854,Employee Referral,Manufacturing Director,Research & Development,2025-10-03,HR Phone Screen,3,2025-10-18,Passed,15,38,Male,3,Life Sciences
APP1854,Employee Referral,Manufacturing Director,Research & Development,2025-10-03,Technical Round,4,2025-10-18,Rejected,15,38,Male,3,Life Sciences
APP1855,Campus Hiring,Research Scientist,Research & Development,2025-03-21,Application Received,1,2025-03-21,Passed,0,38,Male,3,Life Sciences
APP1855,Campus Hiring,Research Scientist,Research & Development,2025-03-21,Resume Screening,2,2025-03-21,Rejected,0,38,Male,3,Life Sciences
APP1856,LinkedIn,Laboratory Technician,Research & Development,2025-10-11,Application Received,1,2025-10-11,Passed,0,38,Female,5,Life Sciences
APP1856,LinkedIn,Laboratory Technician,Research & Development,2025-10-11,Resume Screening,2,2025-10-18,Passed,7,38,Female,5,Life Sciences
APP1856,LinkedIn,Laboratory Technician,Research & Development,2025-10-11,HR Phone Screen,3,2025-10-25,Passed,14,38,Female,5,Life Sciences
APP1856,LinkedIn,Laboratory Technician,Research & Development,2025-10-11,Technical Round,4,2025-10-25,Rejected,14,38,Female,5,Life Sciences
APP1857,LinkedIn,Research Scientist,Research & Development,2025-02-19,Application Received,1,2025-02-19,Passed,0,38,Female,3,Medical
APP1857,LinkedIn,Research Scientist,Research & Development,2025-02-19,Resume Screening,2,2025-02-22,Passed,3,38,Female,3,Medical
APP1857,LinkedIn,Research Scientist,Research & Development,2025-02-19,HR Phone Screen,3,2025-03-01,Passed,10,38,Female,3,Medical
APP1857,LinkedIn,Research Scientist,Research & Development,2025-02-19,Technical Round,4,2025-03-10,Passed,19,38,Female,3,Medical
APP1857,LinkedIn,Research Scientist,Research & Development,2025-02-19,Manager Interview,5,2025-03-13,Passed,22,38,Female,3,Medical
APP1857,LinkedIn,Research Scientist,Research & Development,2025-02-19,Final Interview,6,2025-03-20,Passed,29,38,Female,3,Medical
APP1857,LinkedIn,Research Scientist,Research & Development,2025-02-19,Offer Extended,7,2025-03-27,Passed,36,38,Female,3,Medical
APP1857,LinkedIn,Research Scientist,Research & Development,2025-02-19,Hired,8,2025-04-03,Hired,43,38,Female,3,Medical
APP1858,Employee Referral,Research Scientist,Research & Development,2025-07-17,Application Received,1,2025-07-17,Passed,0,38,Female,5,Technical Degree
APP1858,Employee Referral,Research Scientist,Research & Development,2025-07-17,Resume Screening,2,2025-07-17,Rejected,0,38,Female,5,Technical Degree
APP1859,Company Website,Sales Executive,Sales,2025-05-12,Application Received,1,2025-05-12,Passed,0,38,Female,4,Life Sciences
APP1859,Company Website,Sales Executive,Sales,2025-05-12,Resume Screening,2,2025-05-16,Passed,4,38,Female,4,Life Sciences
APP1859,Company Website,Sales Executive,Sales,2025-05-12,HR Phone Screen,3,2025-05-23,Passed,11,38,Female,4,Life Sciences
APP1859,Company Website,Sales Executive,Sales,2025-05-12,Technical Round,4,2025-05-23,Rejected,11,38,Female,4,Life Sciences
APP1860,Campus Hiring,Laboratory Technician,Research & Development,2025-01-07,Application Received,1,2025-01-07,Passed,0,38,Female,2,Life Sciences
APP1860,Campus Hiring,Laboratory Technician,Research & Development,2025-01-07,Resume Screening,2,2025-01-07,Rejected,0,38,Female,2,Life Sciences
APP1861,Campus Hiring,Manufacturing Director,Research & Development,2024-05-23,Application Received,1,2024-05-23,Passed,0,38,Male,4,Life Sciences
APP1861,Campus Hiring,Manufacturing Director,Research & Development,2024-05-23,Resume Screening,2,2024-05-27,Passed,4,38,Male,4,Life Sciences
APP1861,Campus Hiring,Manufacturing Director,Research & Development,2024-05-23,HR Phone Screen,3,2024-06-03,Passed,11,38,Male,4,Life Sciences
APP1861,Campus Hiring,Manufacturing Director,Research & Development,2024-05-23,Technical Round,4,2024-06-07,Passed,15,38,Male,4,Life Sciences
APP1861,Campus Hiring,Manufacturing Director,Research & Development,2024-05-23,Manager Interview,5,2024-06-11,Passed,19,38,Male,4,Life Sciences
APP1861,Campus Hiring,Manufacturing Director,Research & Development,2024-05-23,Final Interview,6,2024-06-19,Passed,27,38,Male,4,Life Sciences
APP1861,Campus Hiring,Manufacturing Director,Research & Development,2024-05-23,Offer Extended,7,2024-06-28,Passed,36,38,Male,4,Life Sciences
APP1861,Campus Hiring,Manufacturing Director,Research & Development,2024-05-23,Hired,8,2024-07-04,Hired,42,38,Male,4,Life Sciences
APP1862,Campus Hiring,Manufacturing Director,Research & Development,2024-08-11,Application Received,1,2024-08-11,Passed,0,38,Male,3,Technical Degree
APP1862,Campus Hiring,Manufacturing Director,Research & Development,2024-08-11,Resume Screening,2,2024-08-18,Passed,7,38,Male,3,Technical Degree
APP1862,Campus Hiring,Manufacturing Director,Research & Development,2024-08-11,HR Phone Screen,3,2024-08-25,Passed,14,38,Male,3,Technical Degree
APP1862,Campus Hiring,Manufacturing Director,Research & Development,2024-08-11,Technical Round,4,2024-08-25,Rejected,14,38,Male,3,Technical Degree
APP1863,LinkedIn,Healthcare Representative,Research & Development,2025-05-17,Application Received,1,2025-05-17,Passed,0,38,Male,1,Medical
APP1863,LinkedIn,Healthcare Representative,Research & Development,2025-05-17,Resume Screening,2,2025-05-21,Passed,4,38,Male,1,Medical
APP1863,LinkedIn,Healthcare Representative,Research & Development,2025-05-17,HR Phone Screen,3,2025-05-30,Passed,13,38,Male,1,Medical
APP1863,LinkedIn,Healthcare Representative,Research & Development,2025-05-17,Technical Round,4,2025-06-05,Passed,19,38,Male,1,Medical
APP1863,LinkedIn,Healthcare Representative,Research & Development,2025-05-17,Manager Interview,5,2025-06-05,Rejected,19,38,Male,1,Medical
APP1864,LinkedIn,Sales Executive,Sales,2025-01-06,Application Received,1,2025-01-06,Passed,0,38,Male,3,Life Sciences
APP1864,LinkedIn,Sales Executive,Sales,2025-01-06,Resume Screening,2,2025-01-13,Passed,7,38,Male,3,Life Sciences
APP1864,LinkedIn,Sales Executive,Sales,2025-01-06,HR Phone Screen,3,2025-01-16,Passed,10,38,Male,3,Life Sciences
APP1864,LinkedIn,Sales Executive,Sales,2025-01-06,Technical Round,4,2025-01-16,Rejected,10,38,Male,3,Life Sciences
APP1865,Company Website,Sales Executive,Sales,2024-02-25,Application Received,1,2024-02-25,Passed,0,38,Male,2,Life Sciences
APP1865,Company Website,Sales Executive,Sales,2024-02-25,Resume Screening,2,2024-02-25,Rejected,0,38,Male,2,Life Sciences
APP1866,LinkedIn,Sales Executive,Sales,2024-09-16,Application Received,1,2024-09-16,Passed,0,38,Female,2,Medical
APP1866,LinkedIn,Sales Executive,Sales,2024-09-16,Resume Screening,2,2024-09-24,Passed,8,38,Female,2,Medical
APP1866,LinkedIn,Sales Executive,Sales,2024-09-16,HR Phone Screen,3,2024-09-24,Rejected,8,38,Female,2,Medical
APP1867,Employee Referral,Healthcare Representative,Research & Development,2024-05-04,Application Received,1,2024-05-04,Passed,0,38,Male,4,Life Sciences
APP1867,Employee Referral,Healthcare Representative,Research & Development,2024-05-04,Resume Screening,2,2024-05-14,Passed,10,38,Male,4,Life Sciences
APP1867,Employee Referral,Healthcare Representative,Research & Development,2024-05-04,HR Phone Screen,3,2024-05-23,Passed,19,38,Male,4,Life Sciences
APP1867,Employee Referral,Healthcare Representative,Research & Development,2024-05-04,Technical Round,4,2024-05-23,Rejected,19,38,Male,4,Life Sciences
APP1868,Campus Hiring,Research Director,Research & Development,2024-11-04,Application Received,1,2024-11-04,Passed,0,38,Female,2,Life Sciences
APP1868,Campus Hiring,Research Director,Research & Development,2024-11-04,Resume Screening,2,2024-11-04,Rejected,0,38,Female,2,Life Sciences
APP1869,LinkedIn,Research Director,Research & Development,2024-10-31,Application Received,1,2024-10-31,Passed,0,38,Male,2,Life Sciences
APP1869,LinkedIn,Research Director,Research & Development,2024-10-31,Resume Screening,2,2024-10-31,Rejected,0,38,Male,2,Life Sciences
APP1870,Campus Hiring,Laboratory Technician,Research & Development,2025-10-08,Application Received,1,2025-10-08,Passed,0,38,Male,2,Life Sciences
APP1870,Campus Hiring,Laboratory Technician,Research & Development,2025-10-08,Resume Screening,2,2025-10-08,Rejected,0,38,Male,2,Life Sciences
APP1871,Employee Referral,Healthcare Representative,Research & Development,2025-02-20,Application Received,1,2025-02-20,Passed,0,38,Female,3,Medical
APP1871,Employee Referral,Healthcare Representative,Research & Development,2025-02-20,Resume Screening,2,2025-02-24,Passed,4,38,Female,3,Medical
APP1871,Employee Referral,Healthcare Representative,Research & Development,2025-02-20,HR Phone Screen,3,2025-02-24,Rejected,4,38,Female,3,Medical
APP1872,Campus Hiring,Research Scientist,Research & Development,2025-04-27,Application Received,1,2025-04-27,Passed,0,38,Female,1,Life Sciences
APP1872,Campus Hiring,Research Scientist,Research & Development,2025-04-27,Resume Screening,2,2025-04-27,Rejected,0,38,Female,1,Life Sciences
APP1873,Naukri,Sales Executive,Sales,2025-03-08,Application Received,1,2025-03-08,Passed,0,38,Female,4,Marketing
APP1873,Naukri,Sales Executive,Sales,2025-03-08,Resume Screening,2,2025-03-08,Rejected,0,38,Female,4,Marketing
APP1874,LinkedIn,Healthcare Representative,Research & Development,2025-12-16,Application Received,1,2025-12-16,Passed,0,38,Female,4,Life Sciences
APP1874,LinkedIn,Healthcare Representative,Research & Development,2025-12-16,Resume Screening,2,2025-12-25,Passed,9,38,Female,4,Life Sciences
APP1874,LinkedIn,Healthcare Representative,Research & Development,2025-12-16,HR Phone Screen,3,2026-01-02,Passed,17,38,Female,4,Life Sciences
APP1874,LinkedIn,Healthcare Representative,Research & Development,2025-12-16,Technical Round,4,2026-01-05,Passed,20,38,Female,4,Life Sciences
APP1874,LinkedIn,Healthcare Representative,Research & Development,2025-12-16,Manager Interview,5,2026-01-05,Rejected,20,38,Female,4,Life Sciences
APP1875,Employee Referral,Manufacturing Director,Research & Development,2025-10-18,Application Received,1,2025-10-18,Passed,0,38,Female,3,Life Sciences
APP1875,Employee Referral,Manufacturing Director,Research & Development,2025-10-18,Resume Screening,2,2025-10-23,Passed,5,38,Female,3,Life Sciences
APP1875,Employee Referral,Manufacturing Director,Research & Development,2025-10-18,HR Phone Screen,3,2025-10-29,Passed,11,38,Female,3,Life Sciences
APP1875,Employee Referral,Manufacturing Director,Research & Development,2025-10-18,Technical Round,4,2025-10-29,Rejected,11,38,Female,3,Life Sciences
APP1876,Campus Hiring,Research Scientist,Research & Development,2025-08-12,Application Received,1,2025-08-12,Passed,0,38,Male,5,Medical
APP1876,Campus Hiring,Research Scientist,Research & Development,2025-08-12,Resume Screening,2,2025-08-17,Passed,5,38,Male,5,Medical
APP1876,Campus Hiring,Research Scientist,Research & Development,2025-08-12,HR Phone Screen,3,2025-08-17,Rejected,5,38,Male,5,Medical
APP1877,Employee Referral,Manufacturing Director,Research & Development,2025-02-24,Application Received,1,2025-02-24,Passed,0,38,Female,4,Life Sciences
APP1877,Employee Referral,Manufacturing Director,Research & Development,2025-02-24,Resume Screening,2,2025-03-06,Passed,10,38,Female,4,Life Sciences
APP1877,Employee Referral,Manufacturing Director,Research & Development,2025-02-24,HR Phone Screen,3,2025-03-06,Rejected,10,38,Female,4,Life Sciences
APP1878,LinkedIn,Healthcare Representative,Research & Development,2024-09-23,Application Received,1,2024-09-23,Passed,0,38,Male,3,Life Sciences
APP1878,LinkedIn,Healthcare Representative,Research & Development,2024-09-23,Resume Screening,2,2024-10-01,Passed,8,38,Male,3,Life Sciences
APP1878,LinkedIn,Healthcare Representative,Research & Development,2024-09-23,HR Phone Screen,3,2024-10-01,Rejected,8,38,Male,3,Life Sciences
APP1879,LinkedIn,Sales Representative,Sales,2024-03-27,Application Received,1,2024-03-27,Passed,0,38,Male,3,Marketing
APP1879,LinkedIn,Sales Representative,Sales,2024-03-27,Resume Screening,2,2024-04-05,Passed,9,38,Male,3,Marketing
APP1879,LinkedIn,Sales Representative,Sales,2024-03-27,HR Phone Screen,3,2024-04-05,Rejected,9,38,Male,3,Marketing
APP1880,Employee Referral,Research Director,Research & Development,2024-08-17,Application Received,1,2024-08-17,Passed,0,38,Female,3,Technical Degree
APP1880,Employee Referral,Research Director,Research & Development,2024-08-17,Resume Screening,2,2024-08-23,Passed,6,38,Female,3,Technical Degree
APP1880,Employee Referral,Research Director,Research & Development,2024-08-17,HR Phone Screen,3,2024-08-23,Rejected,6,38,Female,3,Technical Degree
APP1881,Naukri,Sales Executive,Sales,2024-07-22,Application Received,1,2024-07-22,Passed,0,38,Female,3,Technical Degree
APP1881,Naukri,Sales Executive,Sales,2024-07-22,Resume Screening,2,2024-07-22,Rejected,0,38,Female,3,Technical Degree
APP1882,LinkedIn,Research Scientist,Research & Development,2025-02-14,Application Received,1,2025-02-14,Passed,0,38,Male,1,Medical
APP1882,LinkedIn,Research Scientist,Research & Development,2025-02-14,Resume Screening,2,2025-02-19,Passed,5,38,Male,1,Medical
APP1882,LinkedIn,Research Scientist,Research & Development,2025-02-14,HR Phone Screen,3,2025-02-27,Passed,13,38,Male,1,Medical
APP1882,LinkedIn,Research Scientist,Research & Development,2025-02-14,Technical Round,4,2025-03-03,Passed,17,38,Male,1,Medical
APP1882,LinkedIn,Research Scientist,Research & Development,2025-02-14,Manager Interview,5,2025-03-12,Passed,26,38,Male,1,Medical
APP1882,LinkedIn,Research Scientist,Research & Development,2025-02-14,Final Interview,6,2025-03-22,Passed,36,38,Male,1,Medical
APP1882,LinkedIn,Research Scientist,Research & Development,2025-02-14,Offer Extended,7,2025-04-01,Passed,46,38,Male,1,Medical
APP1882,LinkedIn,Research Scientist,Research & Development,2025-02-14,Hired,8,2025-04-05,Hired,50,38,Male,1,Medical
